DateTime,Junction,Vehicles,ID,Event,Temperature (°F),Humidity (%),Pressure (in),Wind Speed (mph),Hour,DayOfWeek,IsWeekend,IsEvent
2015-11-13 13:00:00,1,25,20151113131,NoEvent,53,106,29.12,7,13,4,0,0
2015-11-13 14:00:00,1,25,20151113141,NoEvent,57,106,29.05,7,14,4,0,0
2015-11-13 15:00:00,1,26,20151113151,NoEvent,59,103,29.0,7,15,4,0,0
2015-11-13 16:00:00,1,25,20151113161,NoEvent,60,103,29.24,7,16,4,0,0
2015-11-13 17:00:00,1,24,20151113171,NoEvent,60,100,29.28,7,17,4,0,0
2015-11-13 18:00:00,1,26,20151113181,NoEvent,63,104,29.21,8,18,4,0,0
2015-11-13 19:00:00,1,24,20151113191,NoEvent,61,103,29.08,8,19,4,0,0
2015-11-13 20:00:00,1,28,20151113201,NoEvent,64,103,29.09,8,20,4,0,0
2015-11-13 21:00:00,1,22,20151113211,NoEvent,63,102,29.18,9,21,4,0,0
2015-11-13 22:00:00,1,23,20151113221,NoEvent,63,102,29.22,9,22,4,0,0
2015-11-13 23:00:00,1,18,20151113231,NoEvent,63,103,29.3,10,23,4,0,0
2015-11-14 00:00:00,1,21,20151114001,NoEvent,74,100,29.28,0,0,5,1,0
2015-11-14 01:00:00,1,20,20151114011,NoEvent,69,104,29.27,0,1,5,1,0
2015-11-14 02:00:00,1,15,20151114021,NoEvent,65,102,29.24,0,2,5,1,0
2015-11-14 03:00:00,1,13,20151114031,NoEvent,60,102,29.27,0,3,5,1,0
2015-11-14 04:00:00,1,10,20151114041,NoEvent,58,108,29.26,0,4,5,1,0
2015-11-14 05:00:00,1,10,20151114051,NoEvent,49,111,29.28,0,5,5,1,0
2015-11-14 06:00:00,1,12,20151114061,NoEvent,49,108,29.2,1,6,5,1,0
2015-11-14 07:00:00,1,9,20151114071,NoEvent,53,107,29.26,2,7,5,1,0
2015-11-14 08:00:00,1,11,20151114081,NoEvent,49,111,29.23,2,8,5,1,0
2015-11-14 09:00:00,1,15,20151114091,NoEvent,50,111,29.14,2,9,5,1,0
2015-11-14 10:00:00,1,16,20151114101,NoEvent,54,107,29.29,2,10,5,1,0
2015-11-14 11:00:00,1,16,20151114111,NoEvent,48,110,29.09,3,11,5,1,0
2015-11-14 12:00:00,1,12,20151114121,NoEvent,54,109,29.2,3,12,5,1,0
2015-11-14 13:00:00,1,11,20151114131,NoEvent,58,106,29.19,4,13,5,1,0
2015-11-14 14:00:00,1,14,20151114141,NoEvent,60,102,29.08,4,14,5,1,0
2015-11-14 15:00:00,1,16,20151114151,NoEvent,65,103,29.03,5,15,5,1,0
2015-11-14 16:00:00,1,18,20151114161,NoEvent,65,103,29.09,6,16,5,1,0
2015-11-14 17:00:00,1,13,20151114171,NoEvent,64,102,29.03,6,17,5,1,0
2015-11-14 18:00:00,1,17,20151114181,NoEvent,64,103,29.12,6,18,5,1,0
2015-11-14 19:00:00,1,15,20151114191,NoEvent,70,100,29.15,7,19,5,1,0
2015-11-14 20:00:00,1,19,20151114201,NoEvent,66,104,29.22,8,20,5,1,0
2015-11-14 21:00:00,1,15,20151114211,NoEvent,69,99,29.12,9,21,5,1,0
2015-11-14 22:00:00,1,19,20151114221,NoEvent,68,98,29.16,10,22,5,1,0
2015-11-14 23:00:00,1,15,20151114231,NoEvent,64,104,29.02,11,23,5,1,0
2015-11-15 00:00:00,1,15,20151115001,NoEvent,65,100,29.09,0,0,6,1,0
2015-11-15 01:00:00,1,13,20151115011,NoEvent,57,100,29.29,1,1,6,1,0
2015-11-15 02:00:00,1,14,20151115021,NoEvent,55,104,29.22,2,2,6,1,0
2015-11-15 03:00:00,1,10,20151115031,NoEvent,55,107,29.09,3,3,6,1,0
2015-11-15 04:00:00,1,8,20151115041,NoEvent,51,109,29.24,4,4,6,1,0
2015-11-15 05:00:00,1,9,20151115051,NoEvent,43,107,29.17,5,5,6,1,0
2015-11-15 06:00:00,1,9,20151115061,NoEvent,41,112,29.23,5,6,6,1,0
2015-11-15 07:00:00,1,9,20151115071,NoEvent,42,106,29.17,6,7,6,1,0
2015-11-15 08:00:00,1,9,20151115081,NoEvent,42,108,29.12,6,8,6,1,0
2015-11-15 09:00:00,1,16,20151115091,NoEvent,42,106,29.0,7,9,6,1,0
2015-11-15 10:00:00,1,18,20151115101,NoEvent,41,112,29.29,7,10,6,1,0
2015-11-15 11:00:00,1,18,20151115111,NoEvent,43,112,29.04,7,11,6,1,0
2015-11-15 12:00:00,1,17,20151115121,NoEvent,50,110,29.23,8,12,6,1,0
2015-11-15 13:00:00,1,18,20151115131,NoEvent,53,108,29.29,9,13,6,1,0
2015-11-15 14:00:00,1,14,20151115141,NoEvent,53,106,29.27,9,14,6,1,0
2015-11-15 15:00:00,1,15,20151115151,NoEvent,58,98,29.15,10,15,6,1,0
2015-11-15 16:00:00,1,13,20151115161,NoEvent,59,100,29.1,10,16,6,1,0
2015-11-15 17:00:00,1,15,20151115171,NoEvent,57,104,29.03,10,17,6,1,0
2015-11-15 18:00:00,1,19,20151115181,NoEvent,61,98,29.22,11,18,6,1,0
2015-11-15 19:00:00,1,18,20151115191,NoEvent,57,102,29.12,12,19,6,1,0
2015-11-15 20:00:00,1,21,20151115201,NoEvent,58,98,29.29,13,20,6,1,0
2015-11-15 21:00:00,1,17,20151115211,NoEvent,61,98,29.28,14,21,6,1,0
2015-11-15 22:00:00,1,17,20151115221,NoEvent,61,104,29.01,15,22,6,1,0
2015-11-15 23:00:00,1,15,20151115231,NoEvent,63,102,29.01,15,23,6,1,0
2015-11-16 00:00:00,1,17,20151116001,NoEvent,65,78,29.13,1,0,0,0,0
2015-11-16 01:00:00,1,14,20151116011,NoEvent,60,80,29.0,2,1,0,0,0
2015-11-16 02:00:00,1,13,20151116021,NoEvent,51,84,29.11,3,2,0,0,0
2015-11-16 03:00:00,1,15,20151116031,NoEvent,53,85,29.04,3,3,0,0,0
2015-11-16 04:00:00,1,12,20151116041,NoEvent,45,87,29.03,4,4,0,0,0
2015-11-16 05:00:00,1,12,20151116051,NoEvent,43,94,29.0,4,5,0,0,0
2015-11-16 06:00:00,1,13,20151116061,NoEvent,45,88,29.01,5,6,0,0,0
2015-11-16 07:00:00,1,14,20151116071,NoEvent,44,94,29.15,6,7,0,0,0
2015-11-16 08:00:00,1,13,20151116081,NoEvent,40,94,29.3,7,8,0,0,0
2015-11-16 09:00:00,1,16,20151116091,NoEvent,41,93,29.01,7,9,0,0,0
2015-11-16 10:00:00,1,26,20151116101,NoEvent,45,88,29.03,8,10,0,0,0
2015-11-16 11:00:00,1,21,20151116111,NoEvent,44,92,29.22,9,11,0,0,0
2015-11-16 12:00:00,1,26,20151116121,NoEvent,49,90,29.25,10,12,0,0,0
2015-11-16 13:00:00,1,24,20151116131,NoEvent,47,86,29.27,10,13,0,0,0
2015-11-16 14:00:00,1,26,20151116141,NoEvent,57,87,29.15,10,14,0,0,0
2015-11-16 15:00:00,1,22,20151116151,NoEvent,55,86,28.99,10,15,0,0,0
2015-11-16 16:00:00,1,24,20151116161,NoEvent,61,80,29.07,10,16,0,0,0
2015-11-16 17:00:00,1,26,20151116171,NoEvent,61,84,29.04,11,17,0,0,0
2015-11-16 18:00:00,1,23,20151116181,NoEvent,60,86,29.15,12,18,0,0,0
2015-11-16 19:00:00,1,29,20151116191,NoEvent,60,81,29.07,13,19,0,0,0
2015-11-16 20:00:00,1,31,20151116201,NoEvent,55,85,29.08,13,20,0,0,0
2015-11-16 21:00:00,1,27,20151116211,NoEvent,59,85,29.09,14,21,0,0,0
2015-11-16 22:00:00,1,27,20151116221,NoEvent,59,82,29.25,15,22,0,0,0
2015-11-16 23:00:00,1,26,20151116231,NoEvent,61,85,29.23,16,23,0,0,0
2015-11-17 00:00:00,1,23,20151117001,NoEvent,71,83,29.09,1,0,1,0,0
2015-11-17 01:00:00,1,21,20151117011,NoEvent,68,86,29.17,1,1,1,0,0
2015-11-17 02:00:00,1,19,20151117021,NoEvent,60,89,29.08,1,2,1,0,0
2015-11-17 03:00:00,1,16,20151117031,NoEvent,57,95,29.25,2,3,1,0,0
2015-11-17 04:00:00,1,11,20151117041,NoEvent,57,97,29.09,3,4,1,0,0
2015-11-17 05:00:00,1,11,20151117051,NoEvent,48,95,29.21,4,5,1,0,0
2015-11-17 06:00:00,1,15,20151117061,NoEvent,53,97,29.07,5,6,1,0,0
2015-11-17 07:00:00,1,12,20151117071,NoEvent,51,98,29.28,6,7,1,0,0
2015-11-17 08:00:00,1,12,20151117081,NoEvent,51,95,29.06,7,8,1,0,0
2015-11-17 09:00:00,1,18,20151117091,NoEvent,53,99,29.1,7,9,1,0,0
2015-11-17 10:00:00,1,31,20151117101,NoEvent,52,95,29.17,8,10,1,0,0
2015-11-17 11:00:00,1,42,20151117111,NoEvent,51,98,29.15,8,11,1,0,0
2015-11-17 12:00:00,1,37,20151117121,NoEvent,57,96,29.14,8,12,1,0,0
2015-11-17 13:00:00,1,30,20151117131,NoEvent,61,89,29.26,9,13,1,0,0
2015-11-17 14:00:00,1,33,20151117141,NoEvent,59,93,29.27,10,14,1,0,0
2015-11-17 15:00:00,1,28,20151117151,NoEvent,68,86,29.25,10,15,1,0,0
2015-11-17 16:00:00,1,29,20151117161,NoEvent,64,86,29.15,10,16,1,0,0
2015-11-17 17:00:00,1,28,20151117171,NoEvent,63,85,29.07,11,17,1,0,0
2015-11-17 18:00:00,1,28,20151117181,NoEvent,68,89,29.09,11,18,1,0,0
2015-11-17 19:00:00,1,31,20151117191,NoEvent,68,90,29.13,11,19,1,0,0
2015-11-17 20:00:00,1,28,20151117201,NoEvent,63,87,29.2,12,20,1,0,0
2015-11-17 21:00:00,1,26,20151117211,NoEvent,65,89,29.24,13,21,1,0,0
2015-11-17 22:00:00,1,26,20151117221,NoEvent,64,87,29.29,14,22,1,0,0
2015-11-17 23:00:00,1,27,20151117231,NoEvent,64,91,29.01,14,23,1,0,0
2015-11-18 00:00:00,1,24,20151118001,NoEvent,66,93,29.1,1,0,2,0,0
2015-11-18 01:00:00,1,23,20151118011,NoEvent,62,99,29.06,1,1,2,0,0
2015-11-18 02:00:00,1,20,20151118021,NoEvent,52,95,29.19,1,2,2,0,0
2015-11-18 03:00:00,1,19,20151118031,NoEvent,49,102,29.03,1,3,2,0,0
2015-11-18 04:00:00,1,20,20151118041,NoEvent,49,99,29.05,1,4,2,0,0
2015-11-18 05:00:00,1,16,20151118051,NoEvent,42,103,28.99,2,5,2,0,0
2015-11-18 06:00:00,1,19,20151118061,NoEvent,42,106,29.14,3,6,2,0,0
2015-11-18 07:00:00,1,16,20151118071,NoEvent,40,105,29.12,3,7,2,0,0
2015-11-18 08:00:00,1,17,20151118081,NoEvent,40,105,29.25,4,8,2,0,0
2015-11-18 09:00:00,1,19,20151118091,NoEvent,44,103,29.14,4,9,2,0,0
2015-11-18 10:00:00,1,30,20151118101,NoEvent,41,106,29.22,5,10,2,0,0
2015-11-18 11:00:00,1,44,20151118111,NoEvent,41,106,29.01,6,11,2,0,0
2015-11-18 12:00:00,1,35,20151118121,NoEvent,44,99,29.24,6,12,2,0,0
2015-11-18 13:00:00,1,34,20151118131,NoEvent,52,97,29.1,6,13,2,0,0
2015-11-18 14:00:00,1,31,20151118141,NoEvent,53,99,29.19,7,14,2,0,0
2015-11-18 15:00:00,1,31,20151118151,NoEvent,57,95,29.16,8,15,2,0,0
2015-11-18 16:00:00,1,28,20151118161,NoEvent,57,97,29.12,9,16,2,0,0
2015-11-18 17:00:00,1,34,20151118171,NoEvent,61,97,29.18,10,17,2,0,0
2015-11-18 18:00:00,1,37,20151118181,NoEvent,56,99,28.99,10,18,2,0,0
2015-11-18 19:00:00,1,37,20151118191,NoEvent,62,93,29.2,10,19,2,0,0
2015-11-18 20:00:00,1,34,20151118201,NoEvent,61,97,29.19,10,20,2,0,0
2015-11-18 21:00:00,1,31,20151118211,NoEvent,61,95,29.26,11,21,2,0,0
2015-11-18 22:00:00,1,29,20151118221,NoEvent,60,99,29.1,12,22,2,0,0
2015-11-18 23:00:00,1,28,20151118231,NoEvent,60,97,29.13,13,23,2,0,0
2015-11-19 00:00:00,1,32,20151119001,NoEvent,63,68,29.19,1,0,3,0,0
2015-11-19 01:00:00,1,23,20151119011,NoEvent,60,70,29.02,1,1,3,0,0
2015-11-19 02:00:00,1,20,20151119021,NoEvent,56,71,28.99,2,2,3,0,0
2015-11-19 03:00:00,1,16,20151119031,NoEvent,51,69,29.1,2,3,3,0,0
2015-11-19 04:00:00,1,18,20151119041,NoEvent,45,72,29.13,2,4,3,0,0
2015-11-19 05:00:00,1,17,20151119051,NoEvent,44,72,29.25,3,5,3,0,0
2015-11-19 06:00:00,1,16,20151119061,NoEvent,40,72,29.28,4,6,3,0,0
2015-11-19 07:00:00,1,17,20151119071,NoEvent,41,77,29.05,5,7,3,0,0
2015-11-19 08:00:00,1,18,20151119081,NoEvent,45,78,29.29,6,8,3,0,0
2015-11-19 09:00:00,1,25,20151119091,NoEvent,41,77,29.11,6,9,3,0,0
2015-11-19 10:00:00,1,31,20151119101,NoEvent,41,73,29.21,6,10,3,0,0
2015-11-19 11:00:00,1,32,20151119111,NoEvent,45,73,29.16,7,11,3,0,0
2015-11-19 12:00:00,1,31,20151119121,NoEvent,43,74,29.13,8,12,3,0,0
2015-11-19 13:00:00,1,29,20151119131,NoEvent,48,73,29.22,9,13,3,0,0
2015-11-19 14:00:00,1,31,20151119141,NoEvent,53,66,29.23,9,14,3,0,0
2015-11-19 15:00:00,1,31,20151119151,NoEvent,61,65,29.13,10,15,3,0,0
2015-11-19 16:00:00,1,30,20151119161,NoEvent,57,70,29.08,10,16,3,0,0
2015-11-19 17:00:00,1,28,20151119171,NoEvent,55,70,29.11,10,17,3,0,0
2015-11-19 18:00:00,1,29,20151119181,NoEvent,55,68,29.18,11,18,3,0,0
2015-11-19 19:00:00,1,36,20151119191,NoEvent,59,70,29.22,12,19,3,0,0
2015-11-19 20:00:00,1,29,20151119201,NoEvent,60,66,29.17,13,20,3,0,0
2015-11-19 21:00:00,1,28,20151119211,NoEvent,55,68,29.22,13,21,3,0,0
2015-11-19 22:00:00,1,30,20151119221,NoEvent,59,65,29.17,14,22,3,0,0
2015-11-19 23:00:00,1,29,20151119231,NoEvent,61,69,29.25,15,23,3,0,0
2015-11-20 00:00:00,1,24,20151120001,NoEvent,66,75,29.03,0,0,4,0,0
2015-11-20 01:00:00,1,20,20151120011,NoEvent,64,82,29.15,0,1,4,0,0
2015-11-20 02:00:00,1,15,20151120021,NoEvent,62,84,29.29,0,2,4,0,0
2015-11-20 03:00:00,1,14,20151120031,NoEvent,53,85,29.27,1,3,4,0,0
2015-11-20 04:00:00,1,13,20151120041,NoEvent,49,84,29.19,2,4,4,0,0
2015-11-20 05:00:00,1,8,20151120051,NoEvent,49,85,29.19,2,5,4,0,0
2015-11-20 06:00:00,1,12,20151120061,NoEvent,44,85,29.3,3,6,4,0,0
2015-11-20 07:00:00,1,14,20151120071,NoEvent,44,91,29.08,4,7,4,0,0
2015-11-20 08:00:00,1,15,20151120081,NoEvent,48,90,29.1,5,8,4,0,0
2015-11-20 09:00:00,1,20,20151120091,NoEvent,46,87,29.14,5,9,4,0,0
2015-11-20 10:00:00,1,26,20151120101,NoEvent,45,85,29.07,5,10,4,0,0
2015-11-20 11:00:00,1,26,20151120111,NoEvent,45,86,29.24,5,11,4,0,0
2015-11-20 12:00:00,1,26,20151120121,NoEvent,54,83,29.05,5,12,4,0,0
2015-11-20 13:00:00,1,21,20151120131,NoEvent,58,85,29.27,5,13,4,0,0
2015-11-20 14:00:00,1,26,20151120141,NoEvent,56,81,29.04,5,14,4,0,0
2015-11-20 15:00:00,1,29,20151120151,NoEvent,64,79,29.21,5,15,4,0,0
2015-11-20 16:00:00,1,20,20151120161,NoEvent,61,79,29.27,5,16,4,0,0
2015-11-20 17:00:00,1,22,20151120171,NoEvent,60,78,29.25,6,17,4,0,0
2015-11-20 18:00:00,1,25,20151120181,NoEvent,60,79,29.29,7,18,4,0,0
2015-11-20 19:00:00,1,27,20151120191,NoEvent,61,82,29.29,8,19,4,0,0
2015-11-20 20:00:00,1,26,20151120201,NoEvent,62,83,29.07,9,20,4,0,0
2015-11-20 21:00:00,1,24,20151120211,NoEvent,64,81,29.19,10,21,4,0,0
2015-11-20 22:00:00,1,25,20151120221,NoEvent,65,81,29.06,11,22,4,0,0
2015-11-20 23:00:00,1,21,20151120231,NoEvent,61,81,29.11,11,23,4,0,0
2015-11-21 00:00:00,1,17,20151121001,NoEvent,60,88,29.18,1,0,5,1,0
2015-11-21 01:00:00,1,16,20151121011,NoEvent,57,93,29.1,1,1,5,1,0
2015-11-21 02:00:00,1,15,20151121021,NoEvent,51,90,29.08,2,2,5,1,0
2015-11-21 03:00:00,1,15,20151121031,NoEvent,51,94,29.04,3,3,5,1,0
2015-11-21 04:00:00,1,15,20151121041,NoEvent,49,98,29.28,4,4,5,1,0
2015-11-21 05:00:00,1,8,20151121051,NoEvent,44,98,29.15,5,5,5,1,0
2015-11-21 06:00:00,1,12,20151121061,NoEvent,45,98,29.19,5,6,5,1,0
2015-11-21 07:00:00,1,13,20151121071,NoEvent,43,102,29.27,6,7,5,1,0
2015-11-21 08:00:00,1,12,20151121081,NoEvent,45,98,29.03,6,8,5,1,0
2015-11-21 09:00:00,1,16,20151121091,NoEvent,40,96,29.19,7,9,5,1,0
2015-11-21 10:00:00,1,18,20151121101,NoEvent,41,96,29.05,7,10,5,1,0
2015-11-21 11:00:00,1,17,20151121111,NoEvent,43,97,29.05,8,11,5,1,0
2015-11-21 12:00:00,1,18,20151121121,NoEvent,48,95,29.26,9,12,5,1,0
2015-11-21 13:00:00,1,15,20151121131,NoEvent,47,98,29.12,10,13,5,1,0
2015-11-21 14:00:00,1,21,20151121141,NoEvent,53,95,29.24,11,14,5,1,0
2015-11-21 15:00:00,1,18,20151121151,NoEvent,60,90,29.06,12,15,5,1,0
2015-11-21 16:00:00,1,17,20151121161,NoEvent,59,93,29.13,12,16,5,1,0
2015-11-21 17:00:00,1,17,20151121171,NoEvent,55,89,29.24,12,17,5,1,0
2015-11-21 18:00:00,1,19,20151121181,NoEvent,59,88,29.27,12,18,5,1,0
2015-11-21 19:00:00,1,22,20151121191,NoEvent,56,88,29.18,12,19,5,1,0
2015-11-21 20:00:00,1,18,20151121201,NoEvent,59,94,29.19,12,20,5,1,0
2015-11-21 21:00:00,1,17,20151121211,NoEvent,61,88,29.15,12,21,5,1,0
2015-11-21 22:00:00,1,22,20151121221,NoEvent,56,89,29.0,12,22,5,1,0
2015-11-21 23:00:00,1,17,20151121231,NoEvent,57,92,29.03,13,23,5,1,0
2015-11-22 00:00:00,1,15,20151122001,NoEvent,72,79,29.05,0,0,6,1,0
2015-11-22 01:00:00,1,15,20151122011,NoEvent,65,80,29.22,0,1,6,1,0
2015-11-22 02:00:00,1,11,20151122021,NoEvent,64,82,29.29,0,2,6,1,0
2015-11-22 03:00:00,1,12,20151122031,NoEvent,61,84,29.06,1,3,6,1,0
2015-11-22 04:00:00,1,11,20151122041,NoEvent,58,81,29.13,2,4,6,1,0
2015-11-22 05:00:00,1,8,20151122051,NoEvent,52,88,29.26,3,5,6,1,0
2015-11-22 06:00:00,1,11,20151122061,NoEvent,52,84,29.19,4,6,6,1,0
2015-11-22 07:00:00,1,9,20151122071,NoEvent,49,87,29.0,4,7,6,1,0
2015-11-22 08:00:00,1,8,20151122081,NoEvent,53,87,29.08,5,8,6,1,0
2015-11-22 09:00:00,1,15,20151122091,NoEvent,53,84,29.07,5,9,6,1,0
2015-11-22 10:00:00,1,18,20151122101,NoEvent,54,83,29.26,5,10,6,1,0
2015-11-22 11:00:00,1,18,20151122111,NoEvent,50,89,29.03,6,11,6,1,0
2015-11-22 12:00:00,1,20,20151122121,NoEvent,53,86,29.21,6,12,6,1,0
2015-11-22 13:00:00,1,20,20151122131,NoEvent,62,81,29.12,7,13,6,1,0
2015-11-22 14:00:00,1,20,20151122141,NoEvent,60,81,29.12,8,14,6,1,0
2015-11-22 15:00:00,1,15,20151122151,NoEvent,68,80,29.07,9,15,6,1,0
2015-11-22 16:00:00,1,16,20151122161,NoEvent,66,76,29.18,10,16,6,1,0
2015-11-22 17:00:00,1,16,20151122171,NoEvent,66,81,29.1,11,17,6,1,0
2015-11-22 18:00:00,1,21,20151122181,NoEvent,66,80,29.09,12,18,6,1,0
2015-11-22 19:00:00,1,27,20151122191,NoEvent,65,81,29.29,13,19,6,1,0
2015-11-22 20:00:00,1,26,20151122201,NoEvent,66,80,29.23,13,20,6,1,0
2015-11-22 21:00:00,1,24,20151122211,NoEvent,69,79,29.05,13,21,6,1,0
2015-11-22 22:00:00,1,20,20151122221,NoEvent,69,76,29.27,13,22,6,1,0
2015-11-22 23:00:00,1,20,20151122231,NoEvent,70,81,29.15,14,23,6,1,0
2015-11-23 00:00:00,1,21,20151123001,NoEvent,70,64,29.3,1,0,0,0,0
2015-11-23 01:00:00,1,14,20151123011,NoEvent,66,61,29.09,2,1,0,0,0
2015-11-23 02:00:00,1,16,20151123021,NoEvent,62,65,29.13,3,2,0,0,0
2015-11-23 03:00:00,1,14,20151123031,NoEvent,54,70,29.12,4,3,0,0,0
2015-11-23 04:00:00,1,11,20151123041,NoEvent,51,72,29.07,4,4,0,0,0
2015-11-23 05:00:00,1,11,20151123051,NoEvent,48,69,29.02,5,5,0,0,0
2015-11-23 06:00:00,1,9,20151123061,NoEvent,48,74,29.03,5,6,0,0,0
2015-11-23 07:00:00,1,12,20151123071,NoEvent,50,75,29.22,6,7,0,0,0
2015-11-23 08:00:00,1,16,20151123081,NoEvent,47,69,29.08,6,8,0,0,0
2015-11-23 09:00:00,1,26,20151123091,NoEvent,51,74,29.03,6,9,0,0,0
2015-11-23 10:00:00,1,33,20151123101,NoEvent,52,71,29.22,6,10,0,0,0
2015-11-23 11:00:00,1,35,20151123111,NoEvent,46,75,29.28,7,11,0,0,0
2015-11-23 12:00:00,1,33,20151123121,NoEvent,55,68,29.03,8,12,0,0,0
2015-11-23 13:00:00,1,32,20151123131,NoEvent,58,65,29.04,9,13,0,0,0
2015-11-23 14:00:00,1,28,20151123141,NoEvent,64,69,29.19,10,14,0,0,0
2015-11-23 15:00:00,1,33,20151123151,NoEvent,66,65,29.1,10,15,0,0,0
2015-11-23 16:00:00,1,27,20151123161,NoEvent,64,65,29.15,10,16,0,0,0
2015-11-23 17:00:00,1,24,20151123171,NoEvent,68,62,29.25,10,17,0,0,0
2015-11-23 18:00:00,1,27,20151123181,NoEvent,68,67,29.11,10,18,0,0,0
2015-11-23 19:00:00,1,29,20151123191,NoEvent,67,61,29.06,11,19,0,0,0
2015-11-23 20:00:00,1,26,20151123201,NoEvent,64,61,29.04,12,20,0,0,0
2015-11-23 21:00:00,1,27,20151123211,NoEvent,67,62,29.29,12,21,0,0,0
2015-11-23 22:00:00,1,28,20151123221,NoEvent,62,62,29.11,13,22,0,0,0
2015-11-23 23:00:00,1,26,20151123231,NoEvent,67,62,29.19,14,23,0,0,0
2015-11-24 00:00:00,1,23,20151124001,NoEvent,63,65,29.07,0,0,1,0,0
2015-11-24 01:00:00,1,19,20151124011,NoEvent,56,71,29.24,0,1,1,0,0
2015-11-24 02:00:00,1,18,20151124021,NoEvent,52,69,29.21,0,2,1,0,0
2015-11-24 03:00:00,1,13,20151124031,NoEvent,50,71,29.18,0,3,1,0,0
2015-11-24 04:00:00,1,12,20151124041,NoEvent,46,72,29.21,0,4,1,0,0
2015-11-24 05:00:00,1,13,20151124051,NoEvent,42,75,29.06,0,5,1,0,0
2015-11-24 06:00:00,1,16,20151124061,NoEvent,44,74,29.12,1,6,1,0,0
2015-11-24 07:00:00,1,17,20151124071,NoEvent,43,79,29.16,2,7,1,0,0
2015-11-24 08:00:00,1,23,20151124081,NoEvent,39,78,29.22,3,8,1,0,0
2015-11-24 09:00:00,1,26,20151124091,NoEvent,44,79,29.16,4,9,1,0,0
2015-11-24 10:00:00,1,29,20151124101,NoEvent,42,80,29.23,4,10,1,0,0
2015-11-24 11:00:00,1,28,20151124111,NoEvent,43,80,29.26,4,11,1,0,0
2015-11-24 12:00:00,1,31,20151124121,NoEvent,43,78,29.24,5,12,1,0,0
2015-11-24 13:00:00,1,23,20151124131,NoEvent,46,70,29.08,6,13,1,0,0
2015-11-24 14:00:00,1,28,20151124141,NoEvent,55,70,29.06,7,14,1,0,0
2015-11-24 15:00:00,1,25,20151124151,NoEvent,59,71,29.19,7,15,1,0,0
2015-11-24 16:00:00,1,24,20151124161,NoEvent,55,72,29.25,7,16,1,0,0
2015-11-24 17:00:00,1,27,20151124171,NoEvent,55,72,29.13,7,17,1,0,0
2015-11-24 18:00:00,1,28,20151124181,NoEvent,54,70,29.16,8,18,1,0,0
2015-11-24 19:00:00,1,24,20151124191,NoEvent,58,66,29.07,8,19,1,0,0
2015-11-24 20:00:00,1,29,20151124201,NoEvent,59,68,29.14,8,20,1,0,0
2015-11-24 21:00:00,1,26,20151124211,NoEvent,60,70,29.07,9,21,1,0,0
2015-11-24 22:00:00,1,25,20151124221,NoEvent,58,68,28.99,10,22,1,0,0
2015-11-24 23:00:00,1,23,20151124231,NoEvent,56,67,29.19,10,23,1,0,0
2015-11-25 00:00:00,1,21,20151125001,NoEvent,69,99,29.18,1,0,2,0,0
2015-11-25 01:00:00,1,16,20151125011,NoEvent,64,96,29.1,1,1,2,0,0
2015-11-25 02:00:00,1,16,20151125021,NoEvent,60,101,29.13,1,2,2,0,0
2015-11-25 03:00:00,1,15,20151125031,NoEvent,57,101,29.12,2,3,2,0,0
2015-11-25 04:00:00,1,11,20151125041,NoEvent,53,107,29.21,3,4,2,0,0
2015-11-25 05:00:00,1,9,20151125051,NoEvent,44,107,29.29,3,5,2,0,0
2015-11-25 06:00:00,1,10,20151125061,NoEvent,44,108,29.19,3,6,2,0,0
2015-11-25 07:00:00,1,14,20151125071,NoEvent,45,105,29.08,3,7,2,0,0
2015-11-25 08:00:00,1,17,20151125081,NoEvent,44,109,29.23,4,8,2,0,0
2015-11-25 09:00:00,1,21,20151125091,NoEvent,48,109,29.09,5,9,2,0,0
2015-11-25 10:00:00,1,28,20151125101,NoEvent,44,105,29.05,5,10,2,0,0
2015-11-25 11:00:00,1,30,20151125111,NoEvent,48,104,29.16,5,11,2,0,0
2015-11-25 12:00:00,1,29,20151125121,NoEvent,49,106,29.2,6,12,2,0,0
2015-11-25 13:00:00,1,26,20151125131,NoEvent,52,101,29.27,6,13,2,0,0
2015-11-25 14:00:00,1,26,20151125141,NoEvent,60,102,29.24,6,14,2,0,0
2015-11-25 15:00:00,1,27,20151125151,NoEvent,61,97,29.1,7,15,2,0,0
2015-11-25 16:00:00,1,26,20151125161,NoEvent,61,95,29.14,7,16,2,0,0
2015-11-25 17:00:00,1,23,20151125171,NoEvent,66,96,29.12,7,17,2,0,0
2015-11-25 18:00:00,1,28,20151125181,NoEvent,65,95,29.21,8,18,2,0,0
2015-11-25 19:00:00,1,31,20151125191,NoEvent,65,99,29.02,9,19,2,0,0
2015-11-25 20:00:00,1,26,20151125201,NoEvent,60,97,29.06,10,20,2,0,0
2015-11-25 21:00:00,1,24,20151125211,NoEvent,62,97,29.2,10,21,2,0,0
2015-11-25 22:00:00,1,24,20151125221,NoEvent,60,99,29.09,11,22,2,0,0
2015-11-25 23:00:00,1,21,20151125231,NoEvent,66,100,29.25,11,23,2,0,0
2015-11-26 00:00:00,1,22,20151126001,NoEvent,63,77,29.08,1,0,3,0,0
2015-11-26 01:00:00,1,16,20151126011,NoEvent,59,79,29.07,2,1,3,0,0
2015-11-26 02:00:00,1,13,20151126021,NoEvent,52,83,29.27,3,2,3,0,0
